policy_id,insured_id,gender,birth_year,issue_age,issue_date,issue_year,valuation_date,valuation_year,product_type,policy_term,policy_duration,face_amount,annual_premium,payment_mode,smoking_status,risk_class,policy_status,account_value,claim_flag
P000711,I00500,M,1976,36,2012-12-05,2012,2026-12-31,2026,Term Life,20,14,2500000,11800,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000712,I00501,M,2003,18,2012-01-14,2012,2026-12-31,2026,Term Life,15,14,2400000,10400,Annual,Non-Smoker,Standard,Inforce,0,0
P000713,I00502,M,1971,47,2018-02-12,2018,2026-12-31,2026,Universal Life,99,8,7500000,171300,Monthly,Non-Smoker,Substandard,Inforce,878700,0
P000714,I00503,F,1988,35,2023-11-26,2023,2026-12-31,2026,Term Life,15,3,2800000,13900,Annual,Non-Smoker,Standard,Inforce,0,0
P000715,I00504,M,1960,65,2025-08-08,2025,2026-12-31,2026,Universal Life,50,1,2200000,98800,Annual,Smoker,Standard,Inforce,53300,0
P000716,I00504,M,1960,60,2020-03-10,2020,2026-12-31,2026,Whole Life,99,6,2400000,124600,Semiannual,Smoker,Standard,Inforce,392100,0
P000717,I00505,F,2000,22,2022-08-25,2022,2026-12-31,2026,Universal Life,40,4,2000000,25800,Monthly,Non-Smoker,Standard,Lapsed,56500,0
P000718,I00506,M,1960,50,2010-04-04,2010,2026-12-31,2026,Universal Life,99,16,1300000,40400,Quarterly,Non-Smoker,Substandard,Inforce,281700,0
P000719,I00507,F,1988,27,2015-01-26,2015,2026-12-31,2026,Whole Life,99,11,1400000,19300,Annual,Non-Smoker,Preferred,Inforce,86600,0
P000720,I00507,F,1988,30,2018-05-14,2018,2026-12-31,2026,Universal Life,99,8,2300000,29100,Quarterly,Non-Smoker,Preferred,Lapsed,127400,0
P000721,I00508,F,1955,62,2017-07-14,2017,2026-12-31,2026,Whole Life,99,9,1500000,52800,Annual,Non-Smoker,Standard,Inforce,143800,0
P000722,I00508,F,1955,63,2018-06-17,2018,2026-12-31,2026,Term Life,30,8,2500000,20000,Annual,Non-Smoker,Standard,Inforce,0,0
P000723,I00509,M,1964,57,2021-04-19,2021,2026-12-31,2026,Whole Life,99,5,1100000,34500,Monthly,Non-Smoker,Standard,Inforce,77800,0
P000724,I00509,M,1964,58,2022-08-21,2022,2026-12-31,2026,Universal Life,30,4,3200000,60800,Monthly,Non-Smoker,Standard,Inforce,194600,0
P000725,I00509,M,1964,57,2021-06-17,2021,2026-12-31,2026,Whole Life,99,5,1900000,63000,Annual,Non-Smoker,Standard,Inforce,136400,0
P000726,I00510,M,1975,39,2014-06-22,2014,2026-12-31,2026,Universal Life,50,12,2300000,41900,Annual,Non-Smoker,Standard,Inforce,296800,0
P000727,I00510,M,1975,38,2013-07-14,2013,2026-12-31,2026,Term Life,15,13,1900000,9400,Annual,Non-Smoker,Standard,Inforce,0,0
P000728,I00511,M,1959,60,2019-05-23,2019,2026-12-31,2026,Universal Life,50,7,1400000,34200,Monthly,Non-Smoker,Standard,Inforce,176800,0
P000729,I00512,M,1956,62,2018-08-04,2018,2026-12-31,2026,Whole Life,99,8,3600000,87700,Annual,Non-Smoker,Preferred,Inforce,202500,0
P000730,I00513,M,1976,34,2010-05-10,2010,2026-12-31,2026,Term Life,20,16,1900000,9000,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P000731,I00513,M,1976,35,2011-02-11,2011,2026-12-31,2026,Whole Life,99,15,1100000,16700,Annual,Non-Smoker,Preferred,Inforce,117700,0
P000732,I00513,M,1976,47,2023-08-29,2023,2026-12-31,2026,Term Life,15,3,5000000,26700,Annual,Non-Smoker,Preferred,Inforce,0,0
P000733,I00514,M,2002,18,2013-01-10,2013,2026-12-31,2026,Term Life,30,13,9000000,32900,Annual,Non-Smoker,Preferred,Inforce,0,0
P000734,I00514,M,2002,18,2019-10-04,2019,2026-12-31,2026,Term Life,15,7,2700000,11100,Annual,Non-Smoker,Preferred,Inforce,0,0
P000735,I00515,M,1956,66,2022-01-27,2022,2026-12-31,2026,Term Life,15,4,1300000,11700,Annual,Non-Smoker,Standard,Inforce,0,0
P000736,I00516,F,1964,52,2016-06-28,2016,2026-12-31,2026,Term Life,25,10,2600000,17100,Annual,Non-Smoker,Standard,Inforce,0,0
P000737,I00517,F,1988,37,2025-04-25,2025,2026-12-31,2026,Whole Life,99,1,1600000,27800,Semiannual,Non-Smoker,Preferred,Inforce,13800,0
P000738,I00518,F,1970,40,2010-11-29,2010,2026-12-31,2026,Universal Life,50,16,1200000,18400,Monthly,Non-Smoker,Standard,Inforce,220500,0
P000739,I00518,F,1970,47,2017-02-05,2017,2026-12-31,2026,Term Life,20,9,2200000,14200,Quarterly,Non-Smoker,Standard,Claimed,0,1
P000740,I00519,M,2002,18,2019-11-30,2019,2026-12-31,2026,Term Life,30,7,2200000,9700,Annual,Non-Smoker,Standard,Claimed,0,1
P000741,I00519,M,2002,19,2021-01-21,2021,2026-12-31,2026,Term Life,20,5,3500000,17100,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000742,I00519,M,2002,21,2023-01-16,2023,2026-12-31,2026,Term Life,20,3,1900000,9000,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000743,I00519,M,2002,18,2015-05-07,2015,2026-12-31,2026,Term Life,30,11,1300000,6400,Annual,Non-Smoker,Standard,Lapsed,0,0
P000744,I00520,F,1993,31,2024-04-12,2024,2026-12-31,2026,Universal Life,50,2,2500000,44600,Annual,Non-Smoker,Substandard,Inforce,33900,0
P000745,I00521,M,1976,42,2018-01-11,2018,2026-12-31,2026,Term Life,30,8,3900000,19400,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000746,I00522,M,1966,48,2014-11-15,2014,2026-12-31,2026,Term Life,10,10,1000000,6300,Monthly,Non-Smoker,Standard,Inforce,0,0
P000747,I00523,F,1978,36,2014-03-20,2014,2026-12-31,2026,Term Life,15,12,5700000,22100,Monthly,Non-Smoker,Preferred,Lapsed,0,0
P000748,I00523,F,1978,43,2021-05-03,2021,2026-12-31,2026,Whole Life,99,5,2400000,51900,Monthly,Non-Smoker,Preferred,Inforce,105700,0
P000749,I00523,F,1978,39,2017-03-06,2017,2026-12-31,2026,Term Life,20,9,1900000,8100,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000750,I00524,M,2001,18,2017-08-31,2017,2026-12-31,2026,Universal Life,99,9,2600000,29900,Annual,Non-Smoker,Standard,Inforce,203200,0
P000751,I00524,M,2001,18,2015-12-09,2015,2026-12-31,2026,Universal Life,99,11,900000,11300,Monthly,Non-Smoker,Standard,Inforce,90900,0
P000752,I00525,F,1994,26,2020-02-28,2020,2026-12-31,2026,Term Life,20,6,3200000,21900,Quarterly,Smoker,Preferred,Inforce,0,0
P000753,I00525,F,1994,27,2021-10-16,2021,2026-12-31,2026,Universal Life,99,5,2400000,39600,Quarterly,Smoker,Preferred,Inforce,123700,0
P000754,I00526,F,1992,24,2016-04-21,2016,2026-12-31,2026,Term Life,25,10,5400000,25400,Annual,Non-Smoker,Standard,Inforce,0,0
P000755,I00527,M,1964,58,2022-08-27,2022,2026-12-31,2026,Term Life,20,4,5600000,47200,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000756,I00528,M,1989,32,2021-12-25,2021,2026-12-31,2026,Whole Life,99,5,1200000,23500,Monthly,Non-Smoker,Standard,Inforce,62600,0
P000757,I00529,M,2003,18,2011-05-12,2011,2026-12-31,2026,Term Life,15,15,4000000,18300,Annual,Non-Smoker,Standard,Inforce,0,0
P000758,I00530,F,1986,36,2022-07-08,2022,2026-12-31,2026,Universal Life,40,4,2800000,37300,Monthly,Non-Smoker,Preferred,Lapsed,58900,0
P000759,I00530,F,1986,35,2021-03-27,2021,2026-12-31,2026,Whole Life,99,5,2800000,52500,Annual,Non-Smoker,Preferred,Inforce,101500,0
P000760,I00531,M,1961,62,2023-11-07,2023,2026-12-31,2026,Term Life,15,3,1300000,15000,Annual,Smoker,Standard,Inforce,0,0
P000761,I00531,M,1961,59,2020-11-06,2020,2026-12-31,2026,Term Life,20,6,5200000,70600,Monthly,Smoker,Standard,Inforce,0,0
P000762,I00532,M,1975,43,2018-02-28,2018,2026-12-31,2026,Term Life,20,8,900000,5300,Annual,Non-Smoker,Standard,Inforce,0,0
P000763,I00532,M,1975,50,2025-03-25,2025,2026-12-31,2026,Universal Life,40,1,2900000,60100,Monthly,Non-Smoker,Standard,Inforce,38500,0
P000764,I00532,M,1975,48,2023-06-09,2023,2026-12-31,2026,Whole Life,99,3,1700000,47500,Annual,Non-Smoker,Standard,Inforce,69600,0
P000765,I00532,M,1975,49,2024-02-25,2024,2026-12-31,2026,Term Life,30,2,2700000,15800,Monthly,Non-Smoker,Standard,Inforce,0,0
P000766,I00533,M,1974,37,2011-10-24,2011,2026-12-31,2026,Universal Life,50,15,800000,13100,Annual,Non-Smoker,Standard,Inforce,142200,0
P000767,I00533,M,1974,48,2022-01-14,2022,2026-12-31,2026,Whole Life,99,4,2100000,47300,Annual,Non-Smoker,Standard,Inforce,40100,0
P000768,I00533,M,1974,46,2020-06-08,2020,2026-12-31,2026,Universal Life,30,6,2800000,50200,Semiannual,Non-Smoker,Standard,Lapsed,228100,0
P000769,I00533,M,1974,48,2022-10-22,2022,2026-12-31,2026,Whole Life,99,4,1400000,41300,Semiannual,Non-Smoker,Standard,Inforce,58100,0
P000770,I00534,F,1980,43,2023-12-13,2023,2026-12-31,2026,Term Life,10,3,1400000,8700,Annual,Non-Smoker,Standard,Inforce,0,0
P000771,I00535,M,1958,58,2016-07-11,2016,2026-12-31,2026,Term Life,20,10,3000000,23500,Monthly,Non-Smoker,Standard,Inforce,0,0
P000772,I00535,M,1958,58,2016-07-22,2016,2026-12-31,2026,Whole Life,99,10,2300000,74400,Semiannual,Non-Smoker,Standard,Inforce,214500,0
P000773,I00536,M,2000,23,2023-04-12,2023,2026-12-31,2026,Term Life,30,3,9300000,36000,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000774,I00536,M,2000,18,2018-02-08,2018,2026-12-31,2026,Whole Life,99,8,2600000,40700,Annual,Non-Smoker,Standard,Inforce,154500,0
P000775,I00536,M,2000,21,2021-10-31,2021,2026-12-31,2026,Universal Life,50,5,4000000,47500,Semiannual,Non-Smoker,Standard,Inforce,111600,0
P000776,I00537,F,1976,41,2017-12-20,2017,2026-12-31,2026,Term Life,20,9,1200000,9000,Annual,Non-Smoker,Substandard,Inforce,0,0
P000777,I00537,F,1976,37,2013-11-18,2013,2026-12-31,2026,Term Life,20,13,5300000,39800,Monthly,Non-Smoker,Substandard,Inforce,0,0
P000778,I00538,F,1969,45,2014-05-05,2014,2026-12-31,2026,Term Life,15,12,6200000,34300,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000779,I00539,M,1994,31,2025-02-22,2025,2026-12-31,2026,Universal Life,40,1,4200000,47300,Semiannual,Non-Smoker,Preferred,Inforce,36100,0
P000780,I00540,M,1975,43,2018-12-23,2018,2026-12-31,2026,Universal Life,30,8,2400000,46000,Annual,Non-Smoker,Standard,Inforce,203200,0
P000781,I00541,M,1969,49,2018-06-04,2018,2026-12-31,2026,Term Life,20,8,5000000,43900,Annual,Non-Smoker,Substandard,Inforce,0,0
P000782,I00541,M,1969,54,2023-12-17,2023,2026-12-31,2026,Whole Life,99,3,3900000,158800,Monthly,Non-Smoker,Substandard,Inforce,143900,0
P000783,I00541,M,1969,50,2019-11-04,2019,2026-12-31,2026,Whole Life,99,7,500000,17500,Monthly,Non-Smoker,Substandard,Inforce,28700,0
P000784,I00542,F,1976,47,2023-03-03,2023,2026-12-31,2026,Term Life,20,3,4600000,23900,Annual,Non-Smoker,Preferred,Inforce,0,0
P000785,I00543,M,1982,37,2019-10-17,2019,2026-12-31,2026,Term Life,15,7,1200000,5900,Monthly,Non-Smoker,Standard,Inforce,0,0
P000786,I00544,F,1968,56,2024-01-22,2024,2026-12-31,2026,Term Life,30,2,2200000,17600,Monthly,Non-Smoker,Standard,Inforce,0,0
P000787,I00545,F,1981,41,2022-06-27,2022,2026-12-31,2026,Term Life,20,4,3400000,18000,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000788,I00546,F,1995,26,2021-09-30,2021,2026-12-31,2026,Universal Life,30,5,1500000,14500,Quarterly,Non-Smoker,Preferred,Inforce,60800,0
P000789,I00547,M,1994,30,2024-08-07,2024,2026-12-31,2026,Whole Life,99,2,2200000,62700,Semiannual,Non-Smoker,Substandard,Inforce,53300,0
P000790,I00548,F,1982,41,2023-12-05,2023,2026-12-31,2026,Universal Life,40,3,2800000,47400,Quarterly,Non-Smoker,Standard,Inforce,97300,0
P000791,I00549,F,1980,32,2012-07-08,2012,2026-12-31,2026,Term Life,25,14,1600000,6600,Monthly,Non-Smoker,Standard,Inforce,0,0
P000792,I00550,F,2003,18,2018-02-05,2018,2026-12-31,2026,Term Life,20,8,1300000,6200,Monthly,Non-Smoker,Standard,Inforce,0,0
P000793,I00550,F,2003,18,2020-09-16,2020,2026-12-31,2026,Term Life,25,6,2300000,9600,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000794,I00551,M,1956,56,2012-11-27,2012,2026-12-31,2026,Universal Life,99,14,2900000,92700,Annual,Smoker,Standard,Lapsed,675300,0
P000795,I00552,F,1979,34,2013-06-24,2013,2026-12-31,2026,Term Life,25,13,3000000,25900,Quarterly,Smoker,Standard,Inforce,0,0
P000796,I00552,F,1979,45,2024-01-07,2024,2026-12-31,2026,Term Life,20,2,1300000,12300,Monthly,Smoker,Standard,Inforce,0,0
P000797,I00553,M,1957,61,2018-08-04,2018,2026-12-31,2026,Whole Life,99,8,2400000,72000,Semiannual,Non-Smoker,Standard,Inforce,218700,0
P000798,I00554,M,1962,52,2014-09-08,2014,2026-12-31,2026,Term Life,20,12,1900000,14100,Annual,Non-Smoker,Standard,Inforce,0,0
P000799,I00555,M,1998,18,2015-02-24,2015,2026-12-31,2026,Whole Life,99,11,4500000,89800,Semiannual,Non-Smoker,Standard,Inforce,466500,0
P000800,I00555,M,1998,22,2020-08-09,2020,2026-12-31,2026,Whole Life,99,6,1200000,24300,Annual,Non-Smoker,Standard,Inforce,30700,0
P000801,I00556,F,1987,34,2021-07-05,2021,2026-12-31,2026,Term Life,30,5,3400000,26400,Semiannual,Smoker,Standard,Inforce,0,0
P000802,I00557,M,1996,25,2021-11-22,2021,2026-12-31,2026,Term Life,25,5,4400000,17000,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P000803,I00558,M,1989,34,2023-08-24,2023,2026-12-31,2026,Term Life,20,3,2200000,9500,Quarterly,Non-Smoker,Preferred,Inforce,0,0
P000804,I00559,M,1960,56,2016-12-28,2016,2026-12-31,2026,Universal Life,50,10,2100000,41400,Annual,Non-Smoker,Preferred,Inforce,317600,0
P000805,I00559,M,1960,55,2015-03-20,2015,2026-12-31,2026,Whole Life,99,11,2800000,60400,Annual,Non-Smoker,Preferred,Inforce,347900,0
P000806,I00560,M,1993,23,2016-08-10,2016,2026-12-31,2026,Whole Life,99,10,4500000,120100,Annual,Non-Smoker,Substandard,Inforce,302700,0
P000807,I00561,F,1977,35,2012-03-31,2012,2026-12-31,2026,Universal Life,30,14,4400000,57300,Monthly,Non-Smoker,Standard,Inforce,598700,0
P000808,I00562,F,1979,38,2017-09-25,2017,2026-12-31,2026,Term Life,20,9,7700000,45600,Monthly,Non-Smoker,Standard,Inforce,0,0
P000809,I00563,M,1997,22,2019-11-30,2019,2026-12-31,2026,Term Life,20,7,4100000,19700,Monthly,Non-Smoker,Standard,Inforce,0,0
P000810,I00564,M,1973,40,2013-05-19,2013,2026-12-31,2026,Term Life,20,13,1500000,8700,Annual,Non-Smoker,Standard,Inforce,0,0
P000811,I00565,F,1959,62,2021-11-12,2021,2026-12-31,2026,Whole Life,99,5,1500000,42500,Semiannual,Non-Smoker,Standard,Inforce,74700,0
P000812,I00566,M,1965,57,2022-10-03,2022,2026-12-31,2026,Term Life,30,4,2900000,19000,Annual,Non-Smoker,Preferred,Inforce,0,0
P000813,I00567,M,1966,55,2021-09-05,2021,2026-12-31,2026,Term Life,30,5,2500000,20700,Annual,Non-Smoker,Standard,Inforce,0,0
P000814,I00568,F,1964,48,2012-08-26,2012,2026-12-31,2026,Universal Life,30,14,2700000,47900,Annual,Non-Smoker,Standard,Inforce,308100,0
P000815,I00569,F,1962,53,2015-08-12,2015,2026-12-31,2026,Term Life,20,11,1500000,8900,Annual,Non-Smoker,Preferred,Surrendered,0,0
P000816,I00569,F,1962,55,2017-10-31,2017,2026-12-31,2026,Whole Life,99,9,1000000,28300,Annual,Non-Smoker,Preferred,Inforce,71200,0
P000817,I00570,M,1978,43,2021-05-18,2021,2026-12-31,2026,Whole Life,99,5,1300000,33700,Annual,Non-Smoker,Standard,Inforce,36300,0
P000818,I00571,F,1982,41,2023-06-15,2023,2026-12-31,2026,Term Life,25,3,1500000,8200,Monthly,Non-Smoker,Standard,Inforce,0,0
P000819,I00572,M,1995,21,2016-05-05,2016,2026-12-31,2026,Whole Life,99,10,2100000,41600,Quarterly,Non-Smoker,Standard,Inforce,119400,0
P000820,I00572,M,1995,27,2022-02-14,2022,2026-12-31,2026,Term Life,20,4,2900000,14400,Annual,Non-Smoker,Standard,Inforce,0,0
P000821,I00573,F,1990,25,2015-05-23,2015,2026-12-31,2026,Whole Life,99,11,3300000,74800,Monthly,Smoker,Preferred,Inforce,209700,0
P000822,I00574,M,1991,19,2010-08-19,2010,2026-12-31,2026,Term Life,20,16,1500000,5900,Annual,Non-Smoker,Standard,Inforce,0,0
P000823,I00575,M,1975,44,2019-05-05,2019,2026-12-31,2026,Term Life,25,7,1600000,10900,Annual,Non-Smoker,Standard,Inforce,0,0
P000824,I00575,M,1975,39,2014-08-26,2014,2026-12-31,2026,Universal Life,50,12,2900000,50200,Annual,Non-Smoker,Standard,Inforce,358500,0
P000825,I00576,M,1962,53,2015-10-19,2015,2026-12-31,2026,Term Life,30,11,700000,6900,Monthly,Smoker,Preferred,Surrendered,0,0
P000826,I00576,M,1962,60,2022-11-09,2022,2026-12-31,2026,Term Life,15,4,1600000,19900,Annual,Smoker,Preferred,Inforce,0,0
P000827,I00576,M,1962,57,2019-12-09,2019,2026-12-31,2026,Universal Life,40,7,4600000,137400,Monthly,Smoker,Preferred,Inforce,814900,0
P000828,I00577,F,1963,53,2016-07-13,2016,2026-12-31,2026,Universal Life,40,10,2600000,95800,Monthly,Smoker,Standard,Lapsed,624100,0
P000829,I00578,F,2001,20,2021-06-22,2021,2026-12-31,2026,Term Life,20,5,2100000,8800,Annual,Non-Smoker,Preferred,Claimed,0,1
P000830,I00578,F,2001,19,2020-01-15,2020,2026-12-31,2026,Whole Life,99,6,1100000,19100,Monthly,Non-Smoker,Preferred,Inforce,51000,0
P000831,I00578,F,2001,18,2018-09-11,2018,2026-12-31,2026,Universal Life,99,8,2000000,21400,Semiannual,Non-Smoker,Preferred,Lapsed,90700,0
P000832,I00579,M,1969,49,2018-06-16,2018,2026-12-31,2026,Whole Life,99,8,2000000,43700,Quarterly,Non-Smoker,Preferred,Inforce,132900,0
P000833,I00580,M,2002,18,2018-04-04,2018,2026-12-31,2026,Term Life,20,8,1700000,7200,Annual,Non-Smoker,Standard,Inforce,0,0
P000834,I00581,F,2000,25,2025-09-07,2025,2026-12-31,2026,Term Life,20,1,10000000,58500,Annual,Smoker,Preferred,Inforce,0,0
P000835,I00582,M,1994,23,2017-04-19,2017,2026-12-31,2026,Universal Life,30,9,2300000,26400,Annual,Non-Smoker,Standard,Inforce,107700,0
P000836,I00582,M,1994,25,2019-07-01,2019,2026-12-31,2026,Whole Life,99,7,2700000,54600,Monthly,Non-Smoker,Standard,Inforce,205600,0
P000837,I00582,M,1994,29,2023-05-13,2023,2026-12-31,2026,Term Life,15,3,3500000,15400,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000838,I00582,M,1994,18,2010-06-24,2010,2026-12-31,2026,Whole Life,99,16,1100000,17300,Annual,Non-Smoker,Standard,Inforce,132200,0
P000839,I00583,M,1972,44,2016-05-23,2016,2026-12-31,2026,Term Life,20,10,7900000,42700,Annual,Non-Smoker,Standard,Inforce,0,0
P000840,I00584,F,1996,27,2023-11-02,2023,2026-12-31,2026,Term Life,25,3,5800000,36700,Annual,Smoker,Preferred,Inforce,0,0
P000841,I00585,M,1974,45,2019-12-26,2019,2026-12-31,2026,Whole Life,99,7,2200000,52000,Monthly,Non-Smoker,Standard,Inforce,154600,0
P000842,I00586,F,1960,57,2017-05-22,2017,2026-12-31,2026,Universal Life,50,9,3800000,156400,Annual,Smoker,Standard,Inforce,548700,0
P000843,I00587,F,1966,44,2010-10-12,2010,2026-12-31,2026,Whole Life,99,16,3200000,104100,Monthly,Non-Smoker,Substandard,Inforce,359200,0
P000844,I00588,M,1956,67,2023-01-06,2023,2026-12-31,2026,Term Life,15,3,4000000,36500,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000845,I00589,M,1961,57,2018-09-22,2018,2026-12-31,2026,Term Life,30,8,2400000,13300,Quarterly,Non-Smoker,Preferred,Inforce,0,0
P000846,I00590,M,1970,40,2010-04-08,2010,2026-12-31,2026,Term Life,25,16,1900000,9300,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P000847,I00590,M,1970,52,2022-02-13,2022,2026-12-31,2026,Universal Life,99,4,1400000,22100,Semiannual,Non-Smoker,Preferred,Inforce,73900,0
P000848,I00591,F,1957,59,2016-05-03,2016,2026-12-31,2026,Term Life,20,10,2000000,13300,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000849,I00592,F,1999,18,2016-07-27,2016,2026-12-31,2026,Universal Life,99,10,2200000,22700,Monthly,Non-Smoker,Preferred,Inforce,161300,0
P000850,I00593,F,1957,68,2025-09-08,2025,2026-12-31,2026,Universal Life,50,1,1700000,58500,Annual,Non-Smoker,Substandard,Inforce,20800,0
P000851,I00594,M,1981,43,2024-10-11,2024,2026-12-31,2026,Term Life,15,2,1800000,9500,Monthly,Non-Smoker,Standard,Claimed,0,1
P000852,I00595,F,1997,24,2021-05-04,2021,2026-12-31,2026,Universal Life,99,5,4200000,47800,Annual,Non-Smoker,Standard,Inforce,84500,0
P000853,I00595,F,1997,27,2024-12-19,2024,2026-12-31,2026,Whole Life,99,2,2500000,51100,Annual,Non-Smoker,Standard,Lapsed,37700,0
P000854,I00596,F,1994,23,2017-09-01,2017,2026-12-31,2026,Whole Life,99,9,2300000,43500,Quarterly,Non-Smoker,Standard,Surrendered,178100,0
P000855,I00597,F,1992,24,2016-11-26,2016,2026-12-31,2026,Universal Life,30,10,3100000,30900,Annual,Non-Smoker,Preferred,Inforce,184800,0
P000856,I00598,F,1987,33,2020-12-30,2020,2026-12-31,2026,Universal Life,50,6,5500000,87600,Annual,Non-Smoker,Standard,Inforce,371600,0
P000857,I00599,F,1982,38,2020-09-08,2020,2026-12-31,2026,Term Life,15,6,3800000,19900,Annual,Non-Smoker,Preferred,Inforce,0,0
P000858,I00600,F,1955,63,2018-08-18,2018,2026-12-31,2026,Term Life,20,8,3600000,55100,Monthly,Smoker,Standard,Inforce,0,0
P000859,I00601,F,1962,58,2020-01-09,2020,2026-12-31,2026,Term Life,10,6,3100000,38800,Annual,Smoker,Standard,Inforce,0,0
P000860,I00602,M,1991,33,2024-02-17,2024,2026-12-31,2026,Term Life,20,2,1900000,13000,Quarterly,Smoker,Standard,Inforce,0,0
P000861,I00603,M,1986,35,2021-05-31,2021,2026-12-31,2026,Whole Life,99,5,1300000,26900,Monthly,Non-Smoker,Standard,Claimed,69200,1
P000862,I00604,F,2002,19,2021-04-24,2021,2026-12-31,2026,Term Life,30,5,4400000,20900,Annual,Non-Smoker,Standard,Inforce,0,0
P000863,I00605,M,1997,18,2012-07-26,2012,2026-12-31,2026,Term Life,15,14,2400000,15500,Semiannual,Smoker,Preferred,Lapsed,0,0
P000864,I00606,F,1991,27,2018-12-21,2018,2026-12-31,2026,Term Life,25,8,4000000,19600,Monthly,Non-Smoker,Standard,Inforce,0,0
P000865,I00607,F,1958,65,2023-05-05,2023,2026-12-31,2026,Term Life,20,3,3500000,26700,Annual,Non-Smoker,Standard,Inforce,0,0
P000866,I00608,F,1984,40,2024-06-05,2024,2026-12-31,2026,Universal Life,99,2,5000000,80500,Quarterly,Non-Smoker,Standard,Inforce,88000,0
P000867,I00609,M,1960,61,2021-12-06,2021,2026-12-31,2026,Term Life,30,5,1200000,9500,Annual,Non-Smoker,Standard,Inforce,0,0
P000868,I00610,M,2000,25,2025-10-25,2025,2026-12-31,2026,Term Life,30,1,3300000,16300,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000869,I00611,M,1973,48,2021-07-08,2021,2026-12-31,2026,Whole Life,99,5,2200000,46900,Quarterly,Non-Smoker,Preferred,Inforce,109500,0
P000870,I00612,F,1986,25,2011-08-31,2011,2026-12-31,2026,Whole Life,99,15,1700000,29800,Monthly,Non-Smoker,Standard,Inforce,156600,0
P000871,I00612,F,1986,34,2020-10-10,2020,2026-12-31,2026,Whole Life,99,6,1900000,32100,Annual,Non-Smoker,Standard,Inforce,85900,0
P000872,I00613,F,1963,53,2016-09-28,2016,2026-12-31,2026,Whole Life,99,10,2400000,66100,Monthly,Non-Smoker,Preferred,Inforce,348800,0
P000873,I00614,F,1966,56,2022-06-26,2022,2026-12-31,2026,Universal Life,50,4,3600000,65000,Annual,Non-Smoker,Preferred,Inforce,138800,0
P000874,I00615,M,1965,59,2024-08-05,2024,2026-12-31,2026,Whole Life,99,2,900000,27700,Annual,Non-Smoker,Standard,Inforce,13700,0
P000875,I00615,M,1965,49,2014-10-09,2014,2026-12-31,2026,Universal Life,99,12,5700000,96900,Annual,Non-Smoker,Standard,Inforce,815600,0
P000876,I00616,F,2000,22,2022-06-19,2022,2026-12-31,2026,Universal Life,99,4,2600000,38800,Annual,Non-Smoker,Standard,Inforce,61100,0
P000877,I00616,F,2000,18,2013-06-30,2013,2026-12-31,2026,Whole Life,99,13,3000000,50100,Annual,Non-Smoker,Standard,Lapsed,135100,0
P000878,I00616,F,2000,22,2022-12-26,2022,2026-12-31,2026,Universal Life,40,4,6100000,67800,Annual,Non-Smoker,Standard,Inforce,103500,0
P000879,I00617,F,1970,47,2017-08-21,2017,2026-12-31,2026,Term Life,30,9,2400000,12200,Annual,Non-Smoker,Preferred,Inforce,0,0
P000880,I00618,M,1955,64,2019-05-19,2019,2026-12-31,2026,Term Life,15,7,3200000,26500,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000881,I00619,F,1999,20,2019-06-06,2019,2026-12-31,2026,Whole Life,99,7,1000000,18900,Monthly,Non-Smoker,Standard,Inforce,68900,0
P000882,I00619,F,1999,18,2010-05-09,2010,2026-12-31,2026,Universal Life,50,16,3200000,43400,Annual,Non-Smoker,Standard,Inforce,542100,0
P000883,I00620,M,1975,46,2021-04-29,2021,2026-12-31,2026,Term Life,15,5,2300000,18000,Quarterly,Smoker,Preferred,Inforce,0,0
P000884,I00620,M,1975,48,2023-03-03,2023,2026-12-31,2026,Whole Life,99,3,1200000,38200,Monthly,Smoker,Preferred,Inforce,34500,0
P000885,I00621,M,1984,28,2012-04-08,2012,2026-12-31,2026,Universal Life,99,14,2400000,51200,Semiannual,Smoker,Standard,Inforce,422000,0
P000886,I00622,F,1967,49,2016-06-10,2016,2026-12-31,2026,Term Life,20,10,2700000,15900,Monthly,Non-Smoker,Standard,Inforce,0,0
P000887,I00623,M,1988,31,2019-03-03,2019,2026-12-31,2026,Term Life,20,7,1300000,11000,Annual,Smoker,Standard,Inforce,0,0
P000888,I00624,F,1958,60,2018-10-02,2018,2026-12-31,2026,Universal Life,50,8,700000,16800,Annual,Non-Smoker,Standard,Inforce,76600,0
